iclr20_2157_3_5	 I think a few papers to have a look at are a survey article about graph based biasing pseudo-url as well as methods for using graph convolutions with biases based on graphs: pseudo-url and pseudo-url .	 NA
iclr20_2157_3_6	 Some of these should serve as baselines.	 NEG
iclr20_2157_3_7	 It is not clear which model is used in Figure 2.	 NEG
iclr20_2157_3_8	 It is also not clear from the literature if these models are really working so I think these results should be presented in a more detail.	 NEG
iclr20_2157_3_9	 As I understand it, real improvements in predicting clinical variables has not been shown to be reproducible so this would be a significant claim of this paper.	 NEG
iclr20_2157_3_10	 It is not clear if the paper is presenting "expected gradients" or existing attribution priors.	 NEG
iclr20_2157_3_11	 Most of the experiments revolve around existing attribution prior methods.	 NEG
iclr20_2157_3_12	 So with that the paper positions itself not as a survey but as a method paper but lacks evidence that the method expected gradients performs better.	 NEG
iclr20_2157_3_13	 I am also not clear on where the image attribution prior comes from for the image task.	 NEG
iclr20_2157_3_14	 Where is this extra information?	 NEG
iclr20_2157_3_15	 Is it just smoothing? "	 NEG
iclr20_305_3_1	 Summary The authors apply MARL to principal-agent / mechanism design problems where selfish agents need to be incentivized to coordinate towards a leader's (collective) goal.	 NA
iclr20_305_3_2	 The leader is modeled as a semi-MDP with event-based policy gradients and modules to model/predict followers' actions.	 NA
iclr20_305_3_3	 The leader sends messages to followers, an "event" is a pair (timestep, message of leader to a follower).	 NA
iclr20_305_3_4	 A `termination' menas that an agent should stop executing the previous selected action; the leader signals as such to the agent.	 NA
iclr20_305_3_5	 With this modeling step, the authors formulate an event-based policy gradient, which considers models for which goal to send to followers and when.	 NA
iclr20_305_3_6	 The authors compare this approach on 4 environments with M3RL, which also solves (extensions of) principal-agent problems.	 NA
iclr20_305_3_8	 Decision (accept or reject) with one or two key reasons for this choice.	 NA
iclr20_305_3_11	 Supporting arguments The approach seems sound and conceptually related to a multi-agent generalization of STRAW pseudo-url, where a planner predicts / commits to an action-plan for a single agent.	 POS
iclr20_305_3_13	 Additional feedback with the aim to improve the paper.	 NA
iclr20_305_3_14	 Make it clear that these points are here to help, and not necessarily part of your decision assessment.	 NA
iclr20_526_3_0	 This paper presents a black-box style learning algorithm for Markov Random Fields (MRF).	 NA
iclr20_526_3_1	 The approach doubles down on the variational approach with variational approximations for both the positive phase and negative phase of the log likelihood objective function.	 NA
iclr20_526_3_2	 For the negative phase, the authors use two separate variational approximations, one of which involves the modeling of the latent variable prior under the approximating distribution, The approach is novel, as far as I know, though not particularly so, and I view this as one of the weak point of the paper.	 NEG
iclr20_526_3_3	 That said, it does seems like a fairly creative combination of existing approaches.	 NEG
iclr20_526_3_4	 As others have found in the past, a variational approximation to the partition function contribution to the loss function (i.e. the negative phase) results in the loss of the variational lower bound on log likelihood and the connection between the resulting approximation and the log likelihood becomes unclear.	 NA
iclr20_526_3_5	 To deal with this issue, the authors argue (in Lemma 1) that the gradient of their approximate objective is at least in the same direction as the ELBO (lower bound) objective.	 NA
iclr20_526_3_6	 The result is fairly obvious, but the conditions for validity have interesting consequences for the training algorithm, as it relates the approximation error to the norm of the gradient of the ELBO loss.	 POS
iclr20_526_3_7	 I have a minor issue with the discussion (in the last paragraph of sec. 3.2) stating that the theoretical statement of the proposed objective relies on a much weaker assumption than the nonparametric assumption made in the theoretical justification of GANs.	 NEG
iclr20_526_3_8	 While I agree with the statement as such, the GAN development makes a stronger statement about the nature of the learning trajectory.	 NEG
iclr20_526_3_9	 Specifically, it states that the generator is minimizing a Jenson-Shannon divergence which has a fixed point at the true data density.	 NA
iclr20_526_3_10	 In the current development, Theorem 1 only states that the optimization process will converge to the stationary points of the approximate ELBO objective (L1 in the paper's notation).	 NA
iclr20_526_3_11	 Clarity: I found the paper to be very well written with a clear exposition of the material and sound development of the technical details.	 POS
iclr20_526_3_12	 Relevance and Significance: This paper is highly relevant to the ICLR community and -- to the extent that one believes that training and inference in MRFs is important -- also significant.	 POS
iclr20_526_3_13	 One this last point, it seems ironic to me that the proposed strategy for training the MRF is through the use of three separate directed graphical models (an encoder q(h | x), a decoder and a VAE to model the approximate prior over the latents h).	 NA
iclr20_526_3_14	 In most modeling situations, one would simply impose the directed graphical model directly and skip the formalization in terms of an MRF.	 NA
iclr20_526_3_15	 I would appreciate a more forceful motivation of the relevance of MRFs rather than just stating it as a important model with applications.	 NEG
iclr20_526_3_16	 What is unique about the MRF formalism that -- for practical applications -- could not be effectively captured in a directed graphical model?	 NEG
iclr20_526_3_17	 I note that I am aware of the theoretical representation differences between directed and undirected models, I am wondering how these differences actually matter in practical applications at scale.	 NEG
iclr20_526_3_18	 Experiments: The authors show the empirical advantages offered by the proposed method over the existing literature.	 POS
iclr20_526_3_19	 I was surprised not to see how this model performs on the binarized MNIST dataset, and would like to see that result as well as CIFAR likelihood.	 NEG
iclr20_526_3_20	 MNIST, in particular, is a well studied dataset that many readers will be able to easily interpret.	 NA
iclr20_526_3_21	 Its absence seems like a serious omission.	 NEG
iclr20_526_3_22	 What is meant by "RBM loss" in Fig. 2(d), I do not see this defined?	 NEG
iclr20_526_3_23	 I am somewhat alarmed at the use of 100 updates of the joint model q(v,h) (K1 = 100) for every update of the other parameters.	 NEG
iclr20_526_3_24	 For larger scale domains, I fear this could become an important obstacle to effective model training.	 NEG
iclr20_526_3_25	 The comparison to PCD-1 in Fig. 3 seems a bit unfair in that the learning curve ends at 8000 iterations, while PCD-1 continues to improve NLL.	 NEG
iclr20_526_3_26	 I would like to see this curve extended until we start to see signs of overfitting.	 NEG
iclr20_526_3_27	 Perhaps PCD-1 results in performance that is far better than AdVIL.	 NEG
iclr20_526_3_28	 I would also like to see a comparison to CD-k, which often outperforms PCD-k.	 NEG
iclr20_526_3_29	 While I understand the stance taken by the authors that these methods leverage the tractability of the conditional distributions, these strategies are sufficiently general to be considered widely applicable and a true competitor for AdVIL.	 NEG
iclr20_526_3_30	 With respect to Deep Boltzmann Machine (DBM), I would prefer to see quantitative comparisons against published results.	 NEG
iclr20_526_3_31	 Here again, MNIST would be a useful dataset.	 NEG
iclr20_526_3_32	 It seems as though, in the application of AdVIL to the DBM, the authors are exploiting the structure of the model in how they define their sampling procedure.	 NEG
iclr20_526_3_33	 Is that the case?	 NA
iclr20_526_3_34	 More detail for this application of AdVIL would be nice.	 NEG
iclr20_526_3_35	 Also, I would like to see the test estimated NLL (via AIS) learning curves for VCD and AdVIL.	 NEG
iclr20_526_3_36	 Given the comparison to PCD in the RBM setting, I am somewhat surprised that AdVIL is so competitive with VCD in the case of the DBM. "	 POS
iclr20_57_3_0	 This paper is aimed at tackling a general issue in NLP: Hard-negative training data (negative but very similar to positive) can easily confuse standard NLP model.	 NA
iclr20_57_3_1	 To solve this problem, the authors first applied distant supervision technique to harvest hard-negative training examples and then transform the original task to a multi-task learning problem by splitting the original labels to positive, hard-negative, and easy-negative examples.	 NA
iclr20_57_3_2	 The authors consider using 3 different objective functions: L1, the original cross entropy loss; L2, capturing the shared features in positive and hard-negative examples as regularizer of L1 by introducing a new label z; L3, a three-class classification objective using softmax.	 NA
iclr20_57_3_3	 This authors evaluted their approach on two tasks: Text Classification and Sequence Labeling.	 NA
iclr20_57_3_4	 This implementation showed improvement of performance on both tasks.	 NA
iclr20_57_3_5	 Strenghts: + the paper proposes a reasonable way to try to improve accuracy by identifying hard-negative examples + the paper is well written, but it would benefit from another round of proofreading for grammar and clarity Weaknesses: - performance of the proposed method highly depends on labels of hard-negative examples.	 NEG
iclr20_57_3_6	 The paper lacks insight about a principled way to label such examples, the costs associated with such labeling, and impacts of the labeling quality on accuracy.	 NEG
iclr20_57_3_7	 The experiments are not making a convincing case that similar improvements could be obtained on a larger class of problems.	 NEG
iclr20_57_3_8	 The objective function L3 is not well justified.	 NEG
iclr20_57_3_9	 It would be important to see if the proposed method is also beneficial with the state of the art neural networks on the two applications.	 NEG
iclr20_57_3_10	 Table 3 (text classification result) does not list baselines."	 NEG
iclr20_720_2_0	 While this paper has some interesting experiments.	 POS
iclr20_720_2_1	 I am quite confused about what exactly the author are claiming is the core contribution of their work.	 NEG
iclr20_720_2_2	 To me the proposed approach does not seem particularly novel and the idea that hierarchy can be useful for multi-task learning is also not new.	 NEG
iclr20_720_2_3	 While it is possible that I am missing something, I have tried going through the paper a few times and the contribution is not immediately obvious.	 NEG
iclr20_720_2_4	 The two improvements in section 3.2 seem quite low level and are only applicable to this particular approach to hierarchical RL.	 NEG
iclr20_720_2_5	 Additionally, it is very much not clear why someone, for example, would select the approach of this paper in comparison to popular paradigms like Option-Critic and Feudal Networks.	 NEG
iclr20_720_2_6	 The authors mention that Feudal approaches "employ different rewards for different levels of the hierarchy rather than optimizing a single objective for the entire model as we do."	 NA
iclr20_720_2_7	 Why reward decomposition at the lower levels is a problem instead of a feature isn't totally clear, but this criticism does not apply to Option-Critic models.	 NEG
iclr20_720_2_8	 For Option-Critic models the authors claim that "Rather than the additional inductive bias of temporal abstraction, we focus on the investigation of composition as type of hierarchy in the context of single and multitask learning while demonstrating the strength of hierarchical composition to lie in domains with strong variation in the objectives such as in multitask domains."	 NA
iclr20_720_2_9	 First of all, I should point out that [1] looked at applying Option-Critic in a many task setting and found both that there was an advantage to hierarchy and an advantage to added depth of hierarchy.	 NA
iclr20_720_2_10	 Additionally, it is well known that Option-Critic approaches (when unregularized) tend to learn options that terminate every step [2].	 NA
iclr20_720_2_11	 So, if you generically apply Option-Critic, it would in fact be possible to disentangle the inductive bias of hierarchy from the inductive bias of temporal abstraction by using options that always terminate.	 NA
iclr20_720_2_12	 In comparison to past frameworks, the approach of this paper seems less theoretically motivated.	 NEG
iclr20_720_2_13	 It certainly does not seem justified to me to just assume this framework and disregard past successful approaches even as a comparison.	 NEG
iclr20_720_2_14	 While the experiments show the value of hierarchy, they do not show the value of this particular method of creating hierarchy.	 NEG
iclr20_720_2_15	 The feeling I get is that the authors are trying to make their experiments less about what they are proposing in this paper and more about empirical insights about the nature of hierarchy overall.	 NEG
iclr20_720_2_16	 If this is the case, I feel like the empirical results are not novel enough to create value for the community and too tied to a particular approach to hierarchy which does not align with much of the past work on HRL.	 NEG
iclr20_720_2_20	 2] "When Waiting is not an Option: Learning Options with a Deliberation Cost" Jean Harb, Pierre-Luc Bacon, Martin Klissarov, and Doina Precup.	 NA
iclr20_727_1_0	 The authors propose a method for learning models for discrete events happening in continuous time by modelling the process as a temporal point process.	 NA
iclr20_727_1_1	 Instead of learning the conditional intensity for the point process, as is usually the case, the authors instead propose an elegant method based on Normalizing Flows to directly learn the probability distribution of the next time step.	 POS
iclr20_727_1_2	 To further increase the expressive power of the normalizing flow, they propose using a VAE to learn the underlying input to the "Flow Module".	 NA
iclr20_727_1_3	 They show by means of extensive experiments on real as well as synthetic data that their approach is able to attain and often surpass state of the art predictive models which rely on parametric modelling of the intensity function.	 POS
iclr20_727_1_4	 The writers have put their contributions in context well and the presentation of the paper itself is very clear.	 POS
iclr20_727_1_5	 Though the final proof is in the pudding, and the addition of the VAE to model the base distribution yields promising results, the only justification for it in the paper is to create a more "expressive" model.	 NEG
iclr20_727_1_6	 There are multiple ways of increasing the expressiveness of the underlying distribution: moving from RNNs to GRU or LSTMs, increasing the hierarchical depth of the recurrence by stacking the layers, increasing the size of the hidden state, more layers before the output layer, etc. A convincing justification behind using a VAE for the task seems to be missing.	 NEG
iclr20_727_1_7	 Also, using the VAE for a predictive task is a little unusual.	 NEG
iclr20_727_1_8	 Another, relatively small point which the authors glance over is the matter of efficient training.	 NEG
iclr20_727_1_9	 The Neural Hawkes model suffers from slow training because of the inclusion of a sampling step in the likelihood calculation.	 NA
iclr20_727_1_10	 I believe that since the model proposed by the authors allows easy back-propagation, their model ought to be easy and fast to train as well.	 NA
iclr20_727_1_11	 Including the training time for the baselines, as well as the method proposed by the authors, will help settle the point.	 NA
iclr20_727_1_12	 Minor point: - The extension of the method to Marked Temporal Point Processes in the Evaluation section seems out of place, esp.	 NEG
iclr20_727_1_13	 after setting up the expectation that the marks will not be modelled initially, up till footnote 2 on page 7."	 NEG
iclr20_76_2_0	 In order to rationalize the existence of non-trivial exponents that can be independent of the specific kernel used, this paper introduces the Teacher-Student framework for kernels.	 NA
iclr20_76_2_1	 In this scheme, a Teacher generates data according to a Gaussian random field, and a Student learns them via kernel regression.	 NA
iclr20_76_2_2	 Theresults quantify how smooth Gaussian data should be to avoid the curse of dimensionality, and indicate that for kernel learning the relevant dimension of the data should be defined in terms of how the distance between nearest data points depends on sample numbers.	 NA
iclr20_76_2_3	 The paper is well written, tghe major issue of this paper is the lack of comparison with other previous methods.	 NEG
iclr20_76_2_4	 Therefore, the efficacy of the proposed model can not be well demontrated."	 NEG
iclr20_855_3_0	 This paper presents an emprical study of how a properly tuned implementation of a model-free RL method can achieve data-efficiency similar to a state-of-the-art model-based method for the Atari domain.	 NA
iclr20_855_3_1	 The paper defines r as ratio of network updates to environment interactions to describe model-free and model-based methods, and hypothesizes that model-based methods are more data-efficient because of a higher ratio r. To test this hypothesis, the authors take Rainbow DQN (model-free) and modify it to increase its ratio r to be closer to that SiMPLe (model-based).	 NA
iclr20_855_3_2	 Using the modified verison of Rainbow (OTRainbow), the authors replicate an experimental comparison with SiMPLe (Kaiser et al, 2019), showing that Rainbow DQN can be a harder baseline to beat than previously reported (Figure 1).	 NA
iclr20_855_3_3	 This paper raises an important point about empirical claims without properly tuned baselines, when comparing model-based to model-free methods, identifying the amount of computation as a hyperparameter to tune for fairer comparisons.	 NA
iclr20_855_3_4	 I recommend this paper to be accepted only if the following issues are addressed.	 NA
iclr20_855_3_5	 The first is the presentation of the empirical results.	 NA
iclr20_855_3_6	 In Figure 1, OTRainbow is compared against the reported results in (Kaiser et al, 2019), along with other baselines, when limiting the experience to 100k interactions.	 NA
iclr20_855_3_7	 Then, in Figure 2, human normalized scores are reported for varying amounts of experience for the variants of Rainbow, and compared against SiMPLe with 100k interactions, with the claim that the authors couldn't run the method for longer experiences.	 NA
iclr20_855_3_8	 Unless a comparison can be made with the same amounts of experience, I don't see how Figure 2 can be interpreted objectively.	 NEG
iclr20_855_3_9	 In any case, the results in Figure 1 and the appendix are useful for showing that the baselines used in prior works were not as strong as they could be.	 POS
iclr20_855_3_10	 The second has to do with the interpretation of the results.	 NA
iclr20_855_3_11	 The paper chooses a single method class of model-based methods to do this comparison, namely dyna-style algorithms that use the model to generate new data.	 NA
iclr20_855_3_12	 But models can also be used for value function estimation (Model Based Value Expansion) and reducing gradient variance(using pathwise derivatives).	 NA
iclr20_855_3_13	 The paper is written as if the conclusions could be extended to model-based methods in general.	 NA
iclr20_855_3_14	 Can we get the same conclusions on a different domain where other model-based methods have been successful; e.g. continuous control tasks?	 NA
iclr20_855_3_15	 A way to improve the paper would be to make it clear from the beginning that these results are about Dyna-style algorithms in the Atari domain. "	 NEG
iclr20_880_2_0	 This paper is extremely interesting and quite surprising.	 POS
iclr20_880_2_1	 In fact, the major claim is that using a cascade of linear layers instead of a single layer can lead to better performance in deep neural networks.	 NA
iclr20_880_2_2	 As the title reports, expanding layers seems to be the key to obtain extremely interesting results.	 NA
iclr20_880_2_3	 Moreover, the proposed approach is extremely simple and it is well explained in Section 2 with equations (1) and (2).	 POS
iclr20_880_2_4	 This paper can have a tremendous impact in the research in deep networks if results are well explained.	 POS
iclr20_880_2_5	 However, in its present form, it is hard to understand why the claim is correct.	 NEG
iclr20_880_2_6	 In fact, the model presented in the paper has a major obscure point.	 NEG
iclr20_880_2_7	 Equation (1) and (2) are extremely clear.	 POS
iclr20_880_2_8	 Without non-linear functions, equations (1) and (2) describe a classical matrix factorization like Principal Component Analysis.	 NA
iclr20_880_2_9	 Now, if internal matrices have more dimensions of the rank of the original matrix, the product of the internal matrices is exactly the original matrix.	 NA
iclr20_880_2_10	 Whereas, if internal matrices have a number of dimensions lower than the rank of the original matrix, these matrices act as filters on features or feature combination.	 NA
iclr20_880_2_11	 Since the authors are using inner matrices with a number of dimensions higher than the number of dimensions of the original matrix, there is no approximation and, then, no selection of features or feature combinations.	 NA
iclr20_880_2_12	 Hence, without non-linear functions, where is the added value of the method?	 NEG
iclr20_880_2_13	 How the proposed method can have better results.	 NA
iclr20_880_2_14	 There are some possibilities, which have not been explored: 1) the performance improvement derives from the approximation induced by the representation of float or double in the matrices.	 NEG
iclr20_880_2_15	 The approximation act as the non-linear layers among linear layers.	 NA
iclr20_880_2_16	 2) the real improvement seems to be given by the initialization which has been obtained by using the non-linear counterpart of the expansion; to investigate whether this is the case, the model should be compared with a compact model where the initialization is obtained by using the linear product of the non-linear counterpart of the expanded network.	 NEG
iclr20_880_2_17	 If this does not lead to the same improvement, there should be a value in the expansion.	 NEG
iclr20_880_2_18	 3) the small improvement of the expanded network can be given by the different initialization.	 NA
iclr20_880_2_19	 In fact, each composing matrix is initialized randomly.	 NA
iclr20_880_2_20	 The product of a series of randomly initialized matrices can lead to a matrix that is initialized with a different distribution where, eventually, components are not i.i.d.. To show that this is not relevant, the authors should organize an experiment where the original matrix (in the small network) is initialized with the dot product of the composing matrices.	 NEG
iclr20_880_2_21	 The training should be done by using the small network.	 NEG
iclr20_880_2_22	 If results are significantly different, then the authors can reject the hypothesis.	 NA
iclr20_880_2_23	 If the authors can reject (1), (2) and (3), they should find a plausible explaination why performance improves in their experiments."	 NEG
iclr20_934_1_0	 This paper proposed a dual graph representation method to learn the representation of nodes in a graph.	 NA
iclr20_934_1_1	 In particular, it learns the embedding of paired nodes simultaneously for multiple times, and use the mean values as the final representation.	 NA
iclr20_934_1_2	 The experimental result demonstrates some improvement over existing methods.	 NA
iclr20_934_1_3	 Overall, the idea is presented clearly and the writing is well structured.	 POS
iclr20_934_1_4	 But the novelty is limited.	 NEG
iclr20_934_1_6	 The proposed method is very similar with the unsupervised GraphSAGE, which also optimizes Eq.(7).	 NEG
iclr20_934_1_7	 The difference is that the proposed method learns a multi-channel representation and uses the attention technique to aggregate the multi-channel representation.	 NA
iclr20_934_1_8	 Thus, the novelty is incremental.	 NEG
iclr20_934_1_10	 Since the proposed method uses the multi-channel representation, how to set the number of channels pseudo-formula ?	 NEG
iclr20_934_1_11	 How does this parameter affect the performance?	 NEG
iclr20_934_1_13	 Some unsupervised network embedding baseline methods, such as DeepWalk and Node2Vec, should be included into the experiment section. "	 NEG
midl19_13_2_0	 This paper presents a method for the instrument recognition task from laparoscopic images, using two generators and two discriminators to generate images which are then presented to the network to classify surgical gestures.	 NA
midl19_13_2_1	 The method introduces a self attention mechanism using weakly supervised labels, thereby avoiding the need to use more exhaustive annotations such as segmentations.	 NA
midl19_13_2_2	 This is an important advantage for leveraging hundreds of recorded cases without having available segmentations.	 NA
midl19_13_2_3	 Overall a clearly written paper, with nice visual results.	 POS
midl19_13_2_4	 Mainly an incremental paper, proposing a combination of well established GAN-based networks to accomplish a classification task.	 NEG
midl19_13_2_5	 The different loss functions are all based on previously proposed approaches and exploited in this case for this dual background/foreground problem.	 NEG
midl19_13_2_6	 The presented evaluation is limited, with training done on only 8 datasets, which in this particular case is a limitation due to the importance of presenting the networks with different backgrounds from various surgical sites and perspectives during surgery.	 NEG
midl19_13_2_7	 Indeed the critical factor is not to capture the instrument's appearance but rather model how variable the anatomical environment is.	 NA
midl19_13_2_8	 A more complete evaluation with different surgical scenarios would be needed to demonstrate this feature.	 NA
midl19_13_2_9	 Quantitative assessment is fairly limited, and yielding underwhelming results compared to individual networks (ex. CycleGAN).	 NEG
midl19_13_2_10	 It would be interesting to have the author's point of you on the less than optimal results, and how they plan to improve it."	 NA
midl19_14_2_0	 The authors present a deep learning method for fundus image analysis based on a fully convolutional neural network architecture trained with an adversarial loss.	 NA
midl19_14_2_1	 The method allows to detect a series of relevant anatomical/pathological structures in fundus pictures (such as the retinal vessels, the optic disc, hemorrhages, microaneurysms and soft/hard exudates).	 NA
midl19_14_2_2	 This is important when processing these images, where anatomical and pathological structures usually share similar visual properties and lead to false positive detections (e.g. red lesions and vessels, or bright lesions and the optic disc).	 NA
midl19_14_2_3	 The adversarial loss allows to leverage complementary data sets that do not have all the regions of interest segmented.	 NA
midl19_14_2_4	 Thus, it is not necessary to have all the classes annotated in all the images but to have the labels at least in some of them.	 NA
midl19_14_2_5	 The contribution is original in the sense that complementing data sets is a really challenging task, difficult to address with current available solutions.	 POS
midl19_14_2_6	 The strategy proposed to tackle this issue is not novel as adversarial losses have been used before for image segmentations.	 NEG
midl19_14_2_7	 However, it is the first time that it is applied for complementing data sets and have some interesting modifications that certainly ensures novelty in the proposal.	 POS
midl19_14_2_8	 The paper is well written and organized, with minor details to address in this matter (see CONS).	 POS
midl19_14_2_9	 The clear contribution of the article is, in my opinion, the ability to exploit complementary information from different data sets.	 NA
midl19_14_2_10	 Taking this into account, I would suggest the authors to incorporate at least one paragraph in Related works (Section 2) describing the current existing approaches to do that.	 NA
midl19_14_2_11	 It is not clear from the explanation in Section 3.1 how the authors deal with the differences in resolution between DRIVE and IDRID data sets.	 NEG
midl19_14_2_12	 It would be interesting to know that aspect, as it is crucial to allow the network to learn to "transfer" its own ability for detecting a new region from one data set to another.	 NA
midl19_14_2_13	 The segmentation architecture does not use batch normalization.	 NA
midl19_14_2_14	 Is there a reason for not using it?	 NA
midl19_14_2_15	 The vessel segmentation performance is evaluated on the DRIVE data set.	 NA
midl19_14_2_16	 Despite the fact that this set has been the standard for evaluating blood vessel segmentation algorithms since 2004, the resolution of the images is extremelly different from the current ones.	 NEG
midl19_14_2_17	 There are other existing data sets such as HRF (pseudo-url), CHASEDB1 (pseudo-url) and DR HAGIS (pseudo-url) with higher resolution images that are more representative of current imaging devices.	 NA
midl19_14_2_18	 I would suggest to incorporate results on at least one of these data sets to better understand the behavior of the algorithm on these images.	 NA
midl19_14_2_19	 The area under the ROC curve is not a proper metric for evaluating a vessel segmentation algorithm due to the class imbalance between the TP and TN classes (vessels vs. background ratio is around 12% in fundus pictures).	 NEG
midl19_14_2_20	 I would suggest to include the F1-score and the area under the Precision/Recall curve, instead, which have been used already in other studies (see [1] and [2], for example, or Orlando et al. 2017 in the submitted draft).	 NEG
midl19_14_2_21	 The method in [2] should be included in the comparison of vessel segmentation algorithms.	 NEG
midl19_14_2_22	 To the best of my knowledge, it has the highest performance in the DRIVE data set compared to several other techniques.	 NA
midl19_14_2_23	 It would also be interesting to analyze the differences in a qualitative way, as in Fig. 3 (b).	 NEG
midl19_14_2_24	 The authors of [2] provided a website with all the results on the DRIVE database (pseudo-url), so their segmentations could be taken from there.	 NA
midl19_14_2_25	 The results for vessel segmentation in IDRID images do not look as accurate as those in the DRIVE data set.	 NEG
midl19_14_2_26	 However, since IDRID does not have vessel annotations, it is not possible to quantify the performance there.	 NA
midl19_14_2_27	 It would be interesting to simulate such an experiment by taking an additional data set with vessel annotations (e.g., some of those that I suggested before, HRF, CHASEDB1 or DR HAGIS) and evaluate the performance there, without using any of their images for training.	 NEG
midl19_14_2_28	 That would be equivalent to assume that the new data set(s) does (do) not contain the annotations, and will allow to quantify the performance there.	 NA
midl19_14_2_29	 Since the HRF data set contains images from normal, glaucomatous and diabetic retinopathy patients, I would suggest to use that one.	 NA
midl19_14_2_30	 A similar experiment can be made using other data sets with red/bright lesions (e.g. e-ophtha, pseudo-url) or optic disc annotations (e.g. REFUGE database, pseudo-url).	 NA
midl19_14_2_31	 I think this is a key experiment, really necessary to validate if the method is performing well or not.	 NEG
midl19_14_2_32	 I would certainly accept the paper is this experiment were included and the results were convincing.	 NA
midl19_14_2_33	 It is not clear if the values for the existing methods in Table 2 correspond to the winning teams of the IDRID challenge.	 NEG
midl19_14_2_34	 Please, clarify that point in the text.	 NA
midl19_14_2_35	 The abstract should be improved.	 NEG
midl19_14_2_36	 The first 10 lines contains too much wording for a statement that should be much easier to explain.	 NEG
midl19_14_2_37	 I would suggest reorganizing these first line by following something like: (i) Despite the fact that there are several available data sets of fundus pictures, none of them contains labels for all the structures of interest for retinal image analysis, either anatomical or pathological.	 NEG
midl19_14_2_38	 ii) Learning to leverage the information of complementary data sets is a challenging task.	 NA
midl19_14_2_39	 iii) Explanation of the method... [1] Zhao, Yitian, et al. "Automated Vessel Segmentation Using Infinite Perimeter Active Contour Model with Hybrid Region Information with Application to Retinal Images."	 NA
midl19_14_2_42	 Imaging 34.9 (2015): 1797-1807.	 NA
midl19_14_2_43	 2] Maninis, Kevis-Kokitsi, et al. "Deep retinal image understanding."	 NA
midl19_14_2_44	 International Conference on Medical Image Computing and Computer-Assisted Intervention.	 NA
midl19_14_2_45	 Springer, Cham, 2016."	 NA
midl19_25_3_0	 The paper is well written and describes an interesting and relatively novel approach to solving multi-class classification in a clinical domain where overlap between classes is frequently a possibility.	 POS
midl19_25_3_1	 The approach is clearly explained and the results presented are sufficient to give merit to the idea.	 POS
midl19_25_3_2	 The authors could spend a little more effort on explaining the intuition behind conditional versus unconditional labels and the advantages of each.	 NEG
midl19_25_3_3	 Only a single (large) dataset is used, while there are many publicly available datasets that could be included for additional experiments.	 NEG
midl19_25_3_4	 No public implementation of the method is provided, which would be a nice extra"	 NEG
midl19_36_2_0	 The paper is well-written, and easy to read and understand.	 POS
midl19_36_2_1	 The authors consider the problem of nuclei detection, and propose to decompose the task into three subtasks, trying to predict the confidence map, localization map and a weight map.	 NA
midl19_36_2_2	 I think the effort of disentangling a complicated task into simpler ones makes sense, and the experiments have shown promising results.	 POS
midl19_36_2_3	 In my view, the proposed methods are not completely novel, I think the authors are suggested to cite them, just name a few.	 NEG
midl19_36_2_4	 Predicting the confidence map with fully convolutional networks was initially done by : "Microscopy Cell Counting with Fully Convolutional Regression Networks", W. Xie, J.A.	 NA
midl19_36_2_5	 Noble, A. Zisserman, In MICCAI 2015 Workshop.	 NA
midl19_36_2_6	 The proposed localisation map is actually the result of distance transform, and has been initially used in : "Counting in The Wild", C. Arteta, V. Lempitsky, A. Zisserman, In ECCV 2016. "	 NA
midl19_40_3_0	 This paper attempt to do nuclei segmentation in a weakly supervised fashion, using point annotations.	 NA
midl19_40_3_1	 The paper is very well written and easy to follow ; figure 1 does an excellent job at summarizing the method.	 POS
midl19_40_3_2	 The idea is to generate two labels maps from the points: a Voronoi partitioning for the first one, and a clustering between foreground, background and neutral classes for the second.	 NA
midl19_40_3_3	 Those maps are used for training with a partial cross-entropy.	 NA
midl19_40_3_4	 The trained network is then fine tuned with a direct CRF loss, as in Tang et al. Evaluation is performed on two datasets in several configurations (with and without CRF loss, and variation on the labels used) ; showing the effects of the different parts of the method.	 NA
midl19_40_3_5	 The best combination (both labels + CRF) are close or on par with full supervision.	 NA
midl19_40_3_6	 The authors also compare the annotation time between points, bounding boxes and full supervision, which really highlight the impact of their method (x10 speedup).	 POS
midl19_40_3_7	 Few questions: - Since the method is quite simple and elegant, I expect it could be adapted to other tasks.	 POS
midl19_40_3_8	 Do you have any ideas in mind ?	 NA
midl19_40_3_9	 How resilient is the method to "forgotten" nuclei ; i.e. nucleus without a point in the labels ?	 NEG
midl19_40_3_10	 Could it be extended to work with only a fraction of the nuclei annotated ?	 NEG
midl19_40_3_11	 Is using a pre-trained network really helping ?	 NEG
midl19_40_3_12	 Since there is so much dissimilarity between ImageNet and the target domains, I expect it to be mostly a glorified edge detector.	 NA
midl19_40_3_13	 It is improving the final performances, speeding up convergence, both ?	 NA
midl19_40_3_14	 Minor improvements for the camera ready version, in no particular order: Tang et al. 2018 was actually published at ECCV 2018, the bibliographic entry should be updated.	 NA
midl19_40_3_15	 Section 2.3 should make the differences (if any) with Tang et al. explicit.	 NEG
